2019-03-23 18:19:35.699 DEBUG 12044 --- [http-nio-8001-exec-1] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/libs/jtree/jstree.min.js'; against '/libs/**'
	at org.springframework.security.web.session.ConcurrentSessionFilter.doFilter(ConcurrentSessionFilter.java:155) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.doFilter(AbstractAuthenticationProcessingFilter.java:200) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:116) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.security.web.csrf.CsrfFilter.doFilterInternal(CsrfFilter.java:100) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107) [spring-web-5.1.5.RELEASE.jar:5.1.5.RELEASE]
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:74) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107) [spring-web-5.1.5.RELEASE.jar:5.1.5.RELEASE]
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:105) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:56) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107) [spring-web-5.1.5.RELEASE.jar:5.1.5.RELEASE]
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:215) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:178) [spring-security-web-5.1.4.RELEASE.jar:5.1.4.RELEASE]
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:357) [spring-web-5.1.5.RELEASE.jar:5.1.5.RELEASE]
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:270) [spring-web-5.1.5.RELEASE.jar:5.1.5.RELEASE]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:99) [spring-web-5.1.5.RELEASE.jar:5.1.5.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107) [spring-web-5.1.5.RELEASE.jar:5.1.5.RELEASE]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:92) [spring-web-5.1.5.RELEASE.jar:5.1.5.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107) [spring-web-5.1.5.RELEASE.jar:5.1.5.RELEASE]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.springframework.web.filter.HiddenHttpMethodFilter.doFilterInternal(HiddenHttpMethodFilter.java:93) [spring-web-5.1.5.RELEASE.jar:5.1.5.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107) [spring-web-5.1.5.RELEASE.jar:5.1.5.RELEASE]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:200) [spring-web-5.1.5.RELEASE.jar:5.1.5.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107) [spring-web-5.1.5.RELEASE.jar:5.1.5.RELEASE]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:200) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:96) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:490) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:139) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:343) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:408) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:66) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:834) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1415) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source) [na:na]
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source) [na:na]
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61) [tomcat-embed-core-9.0.16.jar:9.0.16]
	at java.base/java.lang.Thread.run(Unknown Source) [na:na]

2019-03-23 18:28:21.107 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.util.matcher.AndRequestMatcher   : Trying to match using Ant [pattern='/**', GET]
2019-03-23 18:28:21.107 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.matcher.AntPathRequestMatcher  : Request '/login' matched by universal pattern '/**'
2019-03-23 18:28:21.107 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.util.matcher.AndRequestMatcher   : Trying to match using NegatedRequestMatcher [requestMatcher=Ant [pattern='/**/favicon.*']]
2019-03-23 18:28:21.108 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/login'; against '/**/favicon.*'
2019-03-23 18:28:21.108 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.matcher.NegatedRequestMatcher  : matches = true
2019-03-23 18:28:21.108 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.util.matcher.AndRequestMatcher   : Trying to match using NegatedRequestMatcher [requestMatcher=MediaTypeRequestMatcher [contentNegotiationStrategy=org.springframework.web.accept.ContentNegotiationManager@2cd2cc99, matchingMediaTypes=[application/json], useEquals=false, ignoredMediaTypes=[*/*]]]
2019-03-23 18:28:21.109 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : httpRequestMediaTypes=[text/html, application/xhtml+xml, image/webp, image/apng, application/xml;q=0.9, */*;q=0.8]
2019-03-23 18:28:21.109 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : Processing text/html
2019-03-23 18:28:21.110 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : application/json .isCompatibleWith text/html = false
2019-03-23 18:28:21.110 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : Processing application/xhtml+xml
2019-03-23 18:28:21.110 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : application/json .isCompatibleWith application/xhtml+xml = false
2019-03-23 18:28:21.110 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : Processing image/webp
2019-03-23 18:28:21.110 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : application/json .isCompatibleWith image/webp = false
2019-03-23 18:28:21.111 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : Processing image/apng
2019-03-23 18:28:21.113 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : application/json .isCompatibleWith image/apng = false
2019-03-23 18:28:21.113 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : Processing application/xml;q=0.9
2019-03-23 18:28:21.113 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : application/json .isCompatibleWith application/xml;q=0.9 = false
2019-03-23 18:28:21.113 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : Processing */*;q=0.8
2019-03-23 18:28:21.113 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : Ignoring
2019-03-23 18:28:21.114 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.m.MediaTypeRequestMatcher      : Did not match any media types
2019-03-23 18:28:21.114 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.matcher.NegatedRequestMatcher  : matches = true
2019-03-23 18:28:21.115 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.util.matcher.AndRequestMatcher   : Trying to match using NegatedRequestMatcher [requestMatcher=RequestHeaderRequestMatcher [expectedHeaderName=X-Requested-With, expectedHeaderValue=XMLHttpRequest]]
2019-03-23 18:28:21.116 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.u.matcher.NegatedRequestMatcher  : matches = true
2019-03-23 18:28:21.116 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.util.matcher.AndRequestMatcher   : All requestMatchers returned true
2019-03-23 18:28:21.119 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.s.HttpSessionRequestCache        : DefaultSavedRequest added to Session: DefaultSavedRequest[http://localhost:8001/login?p=invalidSession]
2019-03-23 18:28:21.120 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.a.ExceptionTranslationFilter     : Calling Authentication entry point.
2019-03-23 18:28:21.121 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.web.DefaultRedirectStrategy        : Redirecting to 'http://localhost:8001/login'
2019-03-23 18:28:21.121 DEBUG 13156 --- [http-nio-8001-exec-1] o.s.s.w.header.writers.HstsHeaderWriter  : Not injecting HSTS header since it did not match the requestMatcher org.springframework.security.web.header.writers.HstsHeaderWriter$SecureRequestMatcher@75b6df7c
2019-03-23 18:28:21.122 DEBUG 13156 --- [http-nio-8001-exec-1] w.c.HttpSessionSecurityContextRepository : SecurityContext is empty or contents are anonymous - context will not be stored in HttpSession.
2019-03-23 18:28:21.123 DEBUG 13156 --- [http-nio-8001-exec-1] s.s.w.c.SecurityContextPersistenceFilter : SecurityContextHolder now cleared, as request processing completed
2019-03-23 18:28:21.146 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/login'; against '/api/**'
2019-03-23 18:28:21.150 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login at position 1 of 13 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
2019-03-23 18:28:21.150 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login at position 2 of 13 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
2019-03-23 18:28:21.150 DEBUG 13156 --- [http-nio-8001-exec-4] w.c.HttpSessionSecurityContextRepository : HttpSession returned null object for SPRING_SECURITY_CONTEXT
2019-03-23 18:28:21.152 DEBUG 13156 --- [http-nio-8001-exec-4] w.c.HttpSessionSecurityContextRepository : No SecurityContext was available from the HttpSession: org.apache.catalina.session.StandardSessionFacade@674ef74f. A new one will be created.
2019-03-23 18:28:21.152 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login at position 3 of 13 in additional filter chain; firing Filter: 'HeaderWriterFilter'
2019-03-23 18:28:21.153 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login at position 4 of 13 in additional filter chain; firing Filter: 'CsrfFilter'
2019-03-23 18:28:21.153 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login at position 5 of 13 in additional filter chain; firing Filter: 'LogoutFilter'
2019-03-23 18:28:21.153 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/login'; against '/logout'
2019-03-23 18:28:21.153 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login at position 6 of 13 in additional filter chain; firing Filter: 'UsernamePasswordAuthenticationFilter'
2019-03-23 18:28:21.154 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.w.u.matcher.AntPathRequestMatcher  : Request 'GET /login' doesn't match 'POST /login'
2019-03-23 18:28:21.156 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login at position 7 of 13 in additional filter chain; firing Filter: 'ConcurrentSessionFilter'
2019-03-23 18:28:21.156 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login at position 8 of 13 in additional filter chain; firing Filter: 'RequestCacheAwareFilter'
2019-03-23 18:28:21.156 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.w.s.DefaultSavedRequest            : pathInfo: both null (property equals)
2019-03-23 18:28:21.156 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.w.s.DefaultSavedRequest            : queryString: arg1=p=invalidSession; arg2=null (property not equals)
2019-03-23 18:28:21.157 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.w.s.HttpSessionRequestCache        : saved request doesn't match
2019-03-23 18:28:21.157 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login at position 9 of 13 in additional filter chain; firing Filter: 'SecurityContextHolderAwareRequestFilter'
2019-03-23 18:28:21.157 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login at position 10 of 13 in additional filter chain; firing Filter: 'AnonymousAuthenticationFilter'
2019-03-23 18:28:21.157 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Populated SecurityContextHolder with anonymous token: 'org.springframework.security.authentication.AnonymousAuthenticationToken@aafc6837: Principal: anonymousUser; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@fffe9938: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 8E24CF6CD033AD914B3FD5C0D26D177E; Granted Authorities: ROLE_ANONYMOUS'
2019-03-23 18:28:21.157 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login at position 11 of 13 in additional filter chain; firing Filter: 'SessionManagementFilter'
2019-03-23 18:28:21.158 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login at position 12 of 13 in additional filter chain; firing Filter: 'ExceptionTranslationFilter'
2019-03-23 18:28:21.158 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login at position 13 of 13 in additional filter chain; firing Filter: 'FilterSecurityInterceptor'
2019-03-23 18:28:21.158 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.w.a.i.FilterSecurityInterceptor    : Secure object: FilterInvocation: URL: /login; Attributes: [permitAll]
2019-03-23 18:28:21.159 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.w.a.i.FilterSecurityInterceptor    : Previously Authenticated: org.springframework.security.authentication.AnonymousAuthenticationToken@aafc6837: Principal: anonymousUser; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@fffe9938: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 8E24CF6CD033AD914B3FD5C0D26D177E; Granted Authorities: ROLE_ANONYMOUS
2019-03-23 18:28:21.159 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.access.vote.AffirmativeBased       : Voter: org.springframework.security.web.access.expression.WebExpressionVoter@588f40bd, returned: 1
2019-03-23 18:28:21.159 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.w.a.i.FilterSecurityInterceptor    : Authorization successful
2019-03-23 18:28:21.160 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.w.a.i.FilterSecurityInterceptor    : RunAsManager did not change Authentication object
2019-03-23 18:28:21.160 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /login reached end of additional filter chain; proceeding with original chain
2019-03-23 18:28:21.160 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.web.servlet.DispatcherServlet        : GET "/login", parameters={}
2019-03-23 18:28:21.161 DEBUG 13156 --- [http-nio-8001-exec-4] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to public java.lang.String tz.co.nezatech.apps.survey.web.controller.Main.login()
2019-03-23 18:28:21.164 DEBUG 13156 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : Page: login
2019-03-23 18:28:21.164 DEBUG 13156 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : [BreadCrumb [label=l, url=/l]]
2019-03-23 18:28:21.166 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.w.s.v.ContentNegotiatingViewResolver : Selected 'text/html' given [text/html, application/xhtml+xml, image/webp, image/apng, application/xml;q=0.9, */*;q=0.8]
2019-03-23 18:28:21.278 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.w.header.writers.HstsHeaderWriter  : Not injecting HSTS header since it did not match the requestMatcher org.springframework.security.web.header.writers.HstsHeaderWriter$SecureRequestMatcher@75b6df7c
2019-03-23 18:28:21.278 DEBUG 13156 --- [http-nio-8001-exec-4] w.c.HttpSessionSecurityContextRepository : SecurityContext is empty or contents are anonymous - context will not be stored in HttpSession.
2019-03-23 18:28:21.281 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2019-03-23 18:28:21.283 DEBUG 13156 --- [http-nio-8001-exec-4] o.s.s.w.a.ExceptionTranslationFilter     : Chain processed normally
2019-03-23 18:28:21.284 DEBUG 13156 --- [http-nio-8001-exec-4] s.s.w.c.SecurityContextPersistenceFilter : SecurityContextHolder now cleared, as request processing completed
2019-03-23 18:28:21.356 DEBUG 13156 --- [http-nio-8001-exec-5] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/fonts/css/font-awesome.css'; against '/api/**'
2019-03-23 18:28:21.367 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/css/foundation.min.css'; against '/api/**'
2019-03-23 18:28:21.396 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 1 of 13 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
2019-03-23 18:28:21.396 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 2 of 13 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
2019-03-23 18:28:21.397 DEBUG 13156 --- [http-nio-8001-exec-3] w.c.HttpSessionSecurityContextRepository : HttpSession returned null object for SPRING_SECURITY_CONTEXT
2019-03-23 18:28:21.398 DEBUG 13156 --- [http-nio-8001-exec-3] w.c.HttpSessionSecurityContextRepository : No SecurityContext was available from the HttpSession: org.apache.catalina.session.StandardSessionFacade@674ef74f. A new one will be created.
2019-03-23 18:28:21.400 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 3 of 13 in additional filter chain; firing Filter: 'HeaderWriterFilter'
2019-03-23 18:28:21.400 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 4 of 13 in additional filter chain; firing Filter: 'CsrfFilter'
2019-03-23 18:28:21.406 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 5 of 13 in additional filter chain; firing Filter: 'LogoutFilter'
2019-03-23 18:28:21.409 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/css/foundation.min.css'; against '/logout'
2019-03-23 18:28:21.410 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 6 of 13 in additional filter chain; firing Filter: 'UsernamePasswordAuthenticationFilter'
2019-03-23 18:28:21.410 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.s.w.u.matcher.AntPathRequestMatcher  : Request 'GET /css/foundation.min.css' doesn't match 'POST /login'
2019-03-23 18:28:21.410 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 7 of 13 in additional filter chain; firing Filter: 'ConcurrentSessionFilter'
2019-03-23 18:28:21.410 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 8 of 13 in additional filter chain; firing Filter: 'RequestCacheAwareFilter'
2019-03-23 18:28:21.411 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.s.w.s.DefaultSavedRequest            : pathInfo: both null (property equals)
2019-03-23 18:28:21.411 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.s.w.s.DefaultSavedRequest            : queryString: arg1=p=invalidSession; arg2=null (property not equals)
2019-03-23 18:28:21.411 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.s.w.s.HttpSessionRequestCache        : saved request doesn't match
2019-03-23 18:28:21.412 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 9 of 13 in additional filter chain; firing Filter: 'SecurityContextHolderAwareRequestFilter'
2019-03-23 18:28:21.412 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 10 of 13 in additional filter chain; firing Filter: 'AnonymousAuthenticationFilter'
2019-03-23 18:28:21.412 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.s.w.a.AnonymousAuthenticationFilter  : Populated SecurityContextHolder with anonymous token: 'org.springframework.security.authentication.AnonymousAuthenticationToken@aafc6837: Principal: anonymousUser; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@fffe9938: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 8E24CF6CD033AD914B3FD5C0D26D177E; Granted Authorities: ROLE_ANONYMOUS'
2019-03-23 18:28:21.412 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 11 of 13 in additional filter chain; firing Filter: 'SessionManagementFilter'
2019-03-23 18:28:21.413 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 12 of 13 in additional filter chain; firing Filter: 'ExceptionTranslationFilter'
2019-03-23 18:28:21.413 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 13 of 13 in additional filter chain; firing Filter: 'FilterSecurityInterceptor'
2019-03-23 18:28:21.413 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/css/foundation.min.css'; against '/logout'
2019-03-23 18:28:21.383 DEBUG 13156 --- [http-nio-8001-exec-2] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/css/icons/foundation-icons.css'; against '/api/**'
2019-03-23 18:28:21.421 DEBUG 13156 --- [http-nio-8001-exec-2] o.s.security.web.FilterChainProxy        : /css/icons/foundation-icons.css at position 1 of 13 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
2019-03-23 18:28:21.423 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/css/foundation.min.css'; against '/'
2019-03-23 18:28:21.426 DEBUG 13156 --- [http-nio-8001-exec-3] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/css/foundation.min.css'; against '/css/**'
2019-03-23 18:28:21.388 DEBUG 13156 --- [http-nio-8001-exec-7] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/libs/leaflet/leaflet.css'; against '/api/**'
